4S0-NP,    2319,     153,    1080,K-RMI5,    2382,     147,    1049
K-RMI5,    2382,     147,    1049,C-6YHJ,    2516,     117,     997
C-6YHJ,    2516,     117,     997,M53-1V,    2545,      84,     929
C-6YHJ,    2516,     117,     997,I-2705,    2534,     172,     996
M53-1V,    2545,      84,     929,E5T-CS,    2649,      20,     942
E5T-CS,    2649,      20,     942,W4C8-Q,    2757,     -79,     895
E5T-CS,    2649,      20,     942,I-2705,    2534,     172,     996
W4C8-Q,    2757,     -79,     895,5F-MG1,    2775,     -98,     839
5F-MG1,    2775,     -98,     839,P7-45V,    2806,     -86,     769
P7-45V,    2806,     -86,     769,M-MCP8,    2807,     -56,     705
P7-45V,    2806,     -86,     769,JZ-B5Y,    2883,    -180,     730
P7-45V,    2806,     -86,     769,TPG-DD,    2850,     -93,     811
M-MCP8,    2807,     -56,     705,TPG-DD,    2850,     -93,     811
M-MCP8,    2807,     -56,     705,LQ-01M,    2834,     -76,     555
JZ-B5Y,    2883,    -180,     730,NIF-JE,    2975,    -322,     824
NIF-JE,    2975,    -322,     824,BTLH-I,    2923,    -370,     932
BTLH-I,    2923,    -370,     932,U93O-A,    3039,    -436,     892
BTLH-I,    2923,    -370,     932,0LY-W1,    2920,    -300,     930
U93O-A,    3039,    -436,     892,4YO-QK,    3150,    -411,     891
4YO-QK,    3150,    -411,     891,LJ-RJK,    3172,    -414,     834
4YO-QK,    3150,    -411,     891,8-VC6H,    3190,    -543,     928
LJ-RJK,    3172,    -414,     834,RT64-C,    3365,    -313,    -731
8-VC6H,    3190,    -543,     928,3-0FYP,    2159,    -295,    1698
LQ-01M,    2834,     -76,     555,NG-M8K,    2744,     -66,     479
LQ-01M,    2834,     -76,     555,RV5-TT,    2909,    -242,     532
NG-M8K,    2744,     -66,     479,8OYE-Z,    2688,     138,     494
NG-M8K,    2744,     -66,     479,K85Y-6,    2673,     -55,     448
RV5-TT,    2909,    -242,     532,PKN-NJ,    2975,    -361,     443
8OYE-Z,    2688,     138,     494,DVN6-0,    2491,       3,     187
K85Y-6,    2673,     -55,     448,LTT-AP,    2520,    -250,     -86
PKN-NJ,    2975,    -361,     443,XUPK-Z,    2794,    -279,       8
EIN-QG,     419,      16,    1474,S-E6ES,     381,     -34,    1523
EIN-QG,     419,      16,    1474,R-3FBU,     375,     -29,    1422
EIN-QG,     419,      16,    1474,JMH-PT,     518,      87,    1511
EIN-QG,     419,      16,    1474,GN-PDU,     501,     -46,    1379
ARG-3R,     328,      51,    1395,R-3FBU,     375,     -29,    1422
ARG-3R,     328,      51,    1395,P-N5N9,     324,      13,    1353
ARG-3R,     328,      51,    1395,K212-A,     364,     124,    1420
ARG-3R,     328,      51,    1395,9PX2-F,     462,     -11,    1267
ARG-3R,     328,      51,    1395,VOL-MI,     239,     119,    1492
S-E6ES,     381,     -34,    1523,K7-LDX,     404,     288,    1549
S-E6ES,     381,     -34,    1523,H-ADOC,     410,    -145,    1570
S-E6ES,     381,     -34,    1523,ES-UWY,     340,      53,    1545
R-3FBU,     375,     -29,    1422,K7-LDX,     404,     288,    1549
R-3FBU,     375,     -29,    1422,GN-PDU,     501,     -46,    1379
R-3FBU,     375,     -29,    1422,HJ-BCH,     334,    -127,    1387
K7-LDX,     404,     288,    1549,U-IVGH,     385,     195,    1505
K7-LDX,     404,     288,    1549,AH8-Q7,     424,     234,    1607
U-IVGH,     385,     195,    1505,K212-A,     364,     124,    1420
JMH-PT,     518,      87,    1511,X9V-15,     596,     115,    1551
DE-A7P,     624,      -4,    1635,X9V-15,     596,     115,    1551
F-5FDA,     375,      59,    1236,S1-XTL,     390,     174,    1216
F-5FDA,     375,      59,    1236,9PX2-F,     462,     -11,    1267
F-5FDA,     375,      59,    1236,TET3-B,     330,     -56,    1236
F-5FDA,     375,      59,    1236,9-34L5,     343,     138,    1147
S1-XTL,     390,     174,    1216,RNM-Y6,     371,     264,    1163
9PX2-F,     462,     -11,    1267,N3-JBX,     537,      26,    1329
N3-JBX,     537,      26,    1329,SG-75T,     658,      92,    1328
N3-JBX,     537,      26,    1329,GN-PDU,     501,     -46,    1379
SG-75T,     658,      92,    1328,XV-MWG,     688,     150,    1267
SG-75T,     658,      92,    1328,V-F6DQ,     613,     233,    1358
GN-PDU,     501,     -46,    1379,8Q-T7B,     485,    -110,    1375
AZ3F-N,     327,     312,    1231,RNM-Y6,     371,     264,    1163
AZ3F-N,     327,     312,    1231,FYD-TO,     258,     337,    1272
AZ3F-N,     327,     312,    1231,ER2O-Y,     259,     280,    1196
RNM-Y6,     371,     264,    1163,V-KDY2,     362,     300,    1121
RNM-Y6,     371,     264,    1163,J2-PZ6,     392,     370,    1109
V-KDY2,     362,     300,    1121,J2-PZ6,     392,     370,    1109
ER2O-Y,     259,     280,    1196,J2-PZ6,     392,     370,    1109
XV-MWG,     688,     150,    1267,Q-K2T7,     794,      68,    1289
XV-MWG,     688,     150,    1267,LBC-AW,     812,     179,    1325
XV-MWG,     688,     150,    1267,2-KPW6,     729,     197,    1186
OAQY-M,     819,     263,    1415,LBC-AW,     812,     179,    1325
OAQY-M,     819,     263,    1415,4-43BW,     667,     277,    1387
1V-LI2,     896,      -6,    1253,M9-MLR,     935,     -20,    1306
1V-LI2,     896,      -6,    1253,Q-K2T7,     794,      68,    1289
1V-LI2,     896,      -6,    1253,LQ-OAI,     824,      97,    1110
1V-LI2,     896,      -6,    1253,GDHN-K,    1007,     -44,    1269
M9-MLR,     935,     -20,    1306,Q-NA5H,    1023,     153,    1285
2-KPW6,     729,     197,    1186,KZFV-4,     788,     232,    1126
H5N-V7,     126,    -253,    1623,HQ-Q1Q,     127,    -194,    1542
H5N-V7,     126,    -253,    1623,I-1B7X,     220,    -262,    1680
HQ-Q1Q,     127,    -194,    1542,ZFJH-T,     159,    -168,    1499
WHI-61,     247,    -253,    1481,G15Z-W,     203,    -235,    1514
WHI-61,     247,    -253,    1481,QPTT-F,     329,    -252,    1374
ZFJH-T,     159,    -168,    1499,G15Z-W,     203,    -235,    1514
ZFJH-T,     159,    -168,    1499,XX9-WV,     209,     -50,    1497
AH8-Q7,     424,     234,    1607,V-S9YY,     342,     261,    1630
AH8-Q7,     424,     234,    1607,F2-NXA,     374,     254,    1667
SD4A-2,     424,     283,    1738,U6K-RG,     335,     250,    1794
SD4A-2,     424,     283,    1738,F2-NXA,     374,     254,    1667
U6K-RG,     335,     250,    1794,NSBE-L,     338,     320,    1841
V-S9YY,     342,     261,    1630,F2-NXA,     374,     254,    1667
8Q-T7B,     485,    -110,    1375,WV0D-1,     517,    -148,    1417
8Q-T7B,     485,    -110,    1375,ZNF-OK,     434,    -149,    1329
8Q-T7B,     485,    -110,    1375,4E-EZS,     421,    -191,    1346
8Q-T7B,     485,    -110,    1375,HJ-BCH,     334,    -127,    1387
ZNF-OK,     434,    -149,    1329,C8-7AS,     396,    -236,    1295
ZNF-OK,     434,    -149,    1329,4E-EZS,     421,    -191,    1346
ZNF-OK,     434,    -149,    1329,HJ-BCH,     334,    -127,    1387
C8-7AS,     396,    -236,    1295,4E-EZS,     421,    -191,    1346
C8-7AS,     396,    -236,    1295,A-80UA,     351,    -273,    1275
C8-7AS,     396,    -236,    1295,QPTT-F,     329,    -252,    1374
U2-28D,     796,      75,     972,LQ-OAI,     824,      97,    1110
U2-28D,     796,      75,     972,5-MQQ7,     780,      68,    1023
U2-28D,     796,      75,     972,6-EQYE,     844,     102,     970
U2-28D,     796,      75,     972,03-OR2,     776,     -62,     978
U2-28D,     796,      75,     972,PUZ-IO,     816,     362,     758
LQ-OAI,     824,      97,    1110,5-MQQ7,     780,      68,    1023
5-MQQ7,     780,      68,    1023,03-OR2,     776,     -62,     978
6-EQYE,     844,     102,     970,JLO-Z3,     833,     -66,     995
6-EQYE,     844,     102,     970,74-VZA,    1077,     357,    1092
03-OR2,     776,     -62,     978,JLO-Z3,     833,     -66,     995
IAK-JW,     856,     284,    1123,KZFV-4,     788,     232,    1126
IAK-JW,     856,     284,    1123,WO-GC0,     918,     397,    1161
IAK-JW,     856,     284,    1123,RYC-19,     925,     277,    1179
KZFV-4,     788,     232,    1126,28Y9-P,     797,     304,    1090
WO-GC0,     918,     397,    1161,RYC-19,     925,     277,    1179
RYC-19,     925,     277,    1179,X2-ZA5,     969,     285,    1198
X2-ZA5,     969,     285,    1198,GK5Z-T,    1043,      46,    1262
Q4C-S5,    1055,     173,    1321,Q-NA5H,    1023,     153,    1285
Q4C-S5,    1055,     173,    1321,4-CM8I,    1120,     209,    1405
Q4C-S5,    1055,     173,    1321,ZDB-HT,    1109,     180,    1351
B-1UJC,    1125,     307,    1400,4-CM8I,    1120,     209,    1405
4-CM8I,    1120,     209,    1405,1QZ-Y9,    1169,     179,    1397
ZDB-HT,    1109,     180,    1351,1QZ-Y9,    1169,     179,    1397
1QZ-Y9,    1169,     179,    1397,MSG-BZ,    1187,      62,    1451
HJ-BCH,     334,    -127,    1387,QPTT-F,     329,    -252,    1374
HJ-BCH,     334,    -127,    1387,WFFE-4,     313,    -101,    1354
HJ-BCH,     334,    -127,    1387,Y5-E1U,     381,     -88,    1355
QPTT-F,     329,    -252,    1374,9M-M0P,     329,    -334,    1371
QPTT-F,     329,    -252,    1374,9BC-EB,     297,    -259,    1420
QPTT-F,     329,    -252,    1374,PU-UMM,     256,    -209,    1326
WFFE-4,     313,    -101,    1354,71-UTX,     347,     -62,    1350
WFFE-4,     313,    -101,    1354,Y5-E1U,     381,     -88,    1355
71-UTX,     347,     -62,    1350,Y5-E1U,     381,     -88,    1355
PU-UMM,     256,    -209,    1326,6-KPAB,     258,    -141,    1283
4-43BW,     667,     277,    1387,8CN-CH,     669,     275,    1433
4-43BW,     667,     277,    1387,V-F6DQ,     613,     233,    1358
4-43BW,     667,     277,    1387,1-7HVI,     669,     255,    1325
V-F6DQ,     613,     233,    1358,3S-6VU,     544,     300,    1353
V-F6DQ,     613,     233,    1358,1-7HVI,     669,     255,    1325
3S-6VU,     544,     300,    1353,OX-S7P,     687,     284,    1298
1-7HVI,     669,     255,    1325,OX-S7P,     687,     284,    1298
KDG-TA,    1497,     318,    1267,Z182-R,    1467,     302,    1245
KDG-TA,    1497,     318,    1267,AGCP-I,    1504,     216,    1261
KD-KPR,    1245,     487,    1192,5M2-KP,    1335,     426,    1196
PT-21C,    1629,     293,    1200,TK-DLH,    1562,     325,    1163
Z182-R,    1467,     302,    1245,EKPB-3,    1462,     346,    1179
EKPB-3,    1462,     346,    1179,5M2-KP,    1335,     426,    1196
EKPB-3,    1462,     346,    1179,TK-DLH,    1562,     325,    1163
TK-DLH,    1562,     325,    1163,O-9G5Y,    1600,     418,    1107
C8H5-X,    1616,    -116,    1272,7L3-JS,    1588,    -123,    1192
C8H5-X,    1616,    -116,    1272,TZN-2V,    1542,     -92,    1292
C8H5-X,    1616,    -116,    1272,4DS-OI,    1584,    -134,    1336
C8H5-X,    1616,    -116,    1272,2-Q4YG,    1616,     -33,    1296
O-7LAI,    1567,     -48,    1133,7L3-JS,    1588,    -123,    1192
7L3-JS,    1588,    -123,    1192,WF4C-8,    1533,    -160,    1241
WF4C-8,    1533,    -160,    1241,TZN-2V,    1542,     -92,    1292
TZN-2V,    1542,     -92,    1292,8EF-58,    1476,    -189,    1375
TZN-2V,    1542,     -92,    1292,4DS-OI,    1584,    -134,    1336
XQP-9C,    1645,    -102,    1315,W-6GBI,    1776,    -159,    1379
XQP-9C,    1645,    -102,    1315,2-Q4YG,    1616,     -33,    1296
W-6GBI,    1776,    -159,    1379,XKH-6O,    1816,     -80,    1412
W-6GBI,    1776,    -159,    1379,V-QXXK,    1786,    -172,    1429
XKH-6O,    1816,     -80,    1412,F39H-1,    1811,     -88,    1452
S0U-MO,    1814,    -182,    1474,V-QXXK,    1786,    -172,    1429
S0U-MO,    1814,    -182,    1474,N-O53U,    1785,    -288,    1582
2-Q4YG,    1616,     -33,    1296,2JT-3Q,    1574,      14,    1313
2-Q4YG,    1616,     -33,    1296,7-JT09,    1544,     136,    1329
2JT-3Q,    1574,      14,    1313,I3CR-F,    1499,     -33,    1418
2JT-3Q,    1574,      14,    1313,7-JT09,    1544,     136,    1329
2JT-3Q,    1574,      14,    1313,5-2PQU,    1591,      83,    1316
I3CR-F,    1499,     -33,    1418,M4-GJ6,    1449,     -17,    1417
I3CR-F,    1499,     -33,    1418,SN9-3Z,    1433,      29,    1404
7-JT09,    1544,     136,    1329,AGCP-I,    1504,     216,    1261
7-JT09,    1544,     136,    1329,5-2PQU,    1591,      83,    1316
M4-GJ6,    1449,     -17,    1417,SN9-3Z,    1433,      29,    1404
M4-GJ6,    1449,     -17,    1417,X5-0EM,    1353,    -159,    1437
5-2PQU,    1591,      83,    1316,6BJH-3,    1667,     156,    1360
6BJH-3,    1667,     156,    1360,QYD-WK,    1695,     215,    1369
6BJH-3,    1667,     156,    1360,R959-U,    1773,      90,    1387
U-UTU9,    1724,     199,    1441,1TG7-W,    1740,     120,    1425
U-UTU9,    1724,     199,    1441,QYD-WK,    1695,     215,    1369
1TG7-W,    1740,     120,    1425,QYD-WK,    1695,     215,    1369
1TG7-W,    1740,     120,    1425,R959-U,    1773,      90,    1387
1TG7-W,    1740,     120,    1425,A-TJ0G,    1813,      81,    1479
QYD-WK,    1695,     215,    1369,A-TJ0G,    1813,      81,    1479
A-TJ0G,    1813,      81,    1479,EJ48-O,    1841,      39,    1470
88A-RA,    1282,     105,    1342,C-J6MT,    1297,      89,    1253
88A-RA,    1282,     105,    1342,78-0R6,    1247,      40,    1389
88A-RA,    1282,     105,    1342,RERZ-L,    1297,      14,    1351
8G-2FP,    1293,     -31,    1225,8-WYQZ,    1317,      34,    1220
C-J6MT,    1297,      89,    1253,78-0R6,    1247,      40,    1389
C-J6MT,    1297,      89,    1253,8-WYQZ,    1317,      34,    1220
C-J6MT,    1297,      89,    1253,4M-QXK,    1426,      50,    1224
C-J6MT,    1297,      89,    1253,YPW-M4,    1226,     258,    1169
78-0R6,    1247,      40,    1389,MSG-BZ,    1187,      62,    1451
8-WYQZ,    1317,      34,    1220,MJ-LGH,    1335,     106,    1145
X5-0EM,    1353,    -159,    1437,G-EURJ,    1374,    -178,    1475
X5-0EM,    1353,    -159,    1437,3U-48K,    1240,     -57,    1410
G-EURJ,    1374,    -178,    1475,SHBF-V,    1247,    -257,    1486
G-EURJ,    1374,    -178,    1475,3U-48K,    1240,     -57,    1410
G-EURJ,    1374,    -178,    1475,Q-3HS5,    1447,    -348,    1548
SHBF-V,    1247,    -257,    1486,RERZ-L,    1297,      14,    1351
RERZ-L,    1297,      14,    1351,3U-48K,    1240,     -57,    1410
0UBC-R,    1212,    -102,    1380,3U-48K,    1240,     -57,    1410
0UBC-R,    1212,    -102,    1380,67Y-NR,    1087,     -92,    1354
EFM-C4,    1218,     499,    1050,I-1QKL,    1182,     391,    1102
EFM-C4,    1218,     499,    1050,G-QTSD,    1350,     492,     -76
YPW-M4,    1226,     258,    1169,Q7-FZ8,    1227,     322,    1097
YPW-M4,    1226,     258,    1169,L5-UWT,    1170,     309,    1160
YPW-M4,    1226,     258,    1169,74-VZA,    1077,     357,    1092
Q7-FZ8,    1227,     322,    1097,I-1QKL,    1182,     391,    1102
Q7-FZ8,    1227,     322,    1097,F3-8X2,    1277,     355,    1078
L5-UWT,    1170,     309,    1160,I-1QKL,    1182,     391,    1102
L5-UWT,    1170,     309,    1160,A24L-V,    1161,      94,    1280
74-VZA,    1077,     357,    1092,I-1QKL,    1182,     391,    1102
GK5Z-T,    1043,      46,    1262,RQN-OO,    1058,     -21,    1272
GK5Z-T,    1043,      46,    1262,QTME-D,    1082,      19,    1256
RQN-OO,    1058,     -21,    1272,67Y-NR,    1087,     -92,    1354
RQN-OO,    1058,     -21,    1272,GDHN-K,    1007,     -44,    1269
RQN-OO,    1058,     -21,    1272,QTME-D,    1082,      19,    1256
67Y-NR,    1087,     -92,    1354,GDHN-K,    1007,     -44,    1269
67Y-NR,    1087,     -92,    1354,4CJ-AC,    1096,    -167,    1396
QTME-D,    1082,      19,    1256,A24L-V,    1161,      94,    1280
A24L-V,    1161,      94,    1280,4CJ-AC,    1096,    -167,    1396
EUU-4N,    1535,    -398,    1636,Q-3HS5,    1447,    -348,    1548
Q-3HS5,    1447,    -348,    1548,3AE-CP,    1444,    -420,    1600
Q-3HS5,    1447,    -348,    1548,0-VG7A,    1492,    -243,    1520
3AE-CP,    1444,    -420,    1600,9OLQ-6,    1473,    -546,    1608
9OLQ-6,    1473,    -546,    1608,MOCW-2,    1544,    -582,    1569
ZO-4AR,    1311,     128,    1080,MJ-LGH,    1335,     106,    1145
ZO-4AR,    1311,     128,    1080,F2A-GX,    1374,     149,    1025
F2A-GX,    1374,     149,    1025,RD-FWY,    1440,     111,    1002
F2A-GX,    1374,     149,    1025,VBPT-T,    1366,     187,    1061
VBPT-T,    1366,     187,    1061,KS-1TS,    1354,     248,    1017
X0-6LH,    1389,     363,    1039,FN0-QS,    1386,     399,     995
X0-6LH,    1389,     363,    1039,F3-8X2,    1277,     355,    1078
X0-6LH,    1389,     363,    1039,N7-BIY,    1417,     318,    1029
X0-6LH,    1389,     363,    1039,TTP-2B,    1431,     429,     983
FN0-QS,    1386,     399,     995,TTP-2B,    1431,     429,     983
FN0-QS,    1386,     399,     995,LVL-GZ,    1433,     452,     948
TTP-2B,    1431,     429,     983,LVL-GZ,    1433,     452,     948
LVL-GZ,    1433,     452,     948,HFC-AQ,    1602,     514,     860
EJ48-O,    1841,      39,    1470,ROJ-B0,    1955,     -28,    1522
ROJ-B0,    1955,     -28,    1522,DFH-V5,    1991,    -100,    1601
ROJ-B0,    1955,     -28,    1522,B-II34,    1944,     109,    1464
DFH-V5,    1991,    -100,    1601,4LB-EL,    1936,     -72,    1723
4LB-EL,    1936,     -72,    1723,UDE-FX,    1922,     -89,    1762
4LB-EL,    1936,     -72,    1723,C1G-XC,    2087,    -183,    1715
UDE-FX,    1922,     -89,    1762,5IH-GL,    2014,    -158,    1733
5IH-GL,    2014,    -158,    1733,C1G-XC,    2087,    -183,    1715
5IH-GL,    2014,    -158,    1733,04-EHC,    2019,    -155,    1781
C1G-XC,    2087,    -183,    1715,3-0FYP,    2159,    -295,    1698
04-EHC,    2019,    -155,    1781,W-MF6J,    1985,    -276,    1819
N-O53U,    1785,    -288,    1582,HZ-O18,    1853,    -329,    1601
HZ-O18,    1853,    -329,    1601,D-P1EH,    1777,    -383,    1687
D-P1EH,    1777,    -383,    1687,74L2-U,    1799,    -398,    1773
74L2-U,    1799,    -398,    1773,HL-VZX,    1887,    -362,    1840
HL-VZX,    1887,    -362,    1840,38NZ-1,    2021,    -312,    1861
HL-VZX,    1887,    -362,    1840,W-MF6J,    1985,    -276,    1819
38NZ-1,    2021,    -312,    1861,W-MF6J,    1985,    -276,    1819
38NZ-1,    2021,    -312,    1861,CR2-PQ,    1852,    -256,    1928
O-9G5Y,    1600,     418,    1107,27-HP0,    1631,     492,    1062
O-9G5Y,    1600,     418,    1107,RZ-TI6,    1604,     429,    1009
27-HP0,    1631,     492,    1062,X1-IZ0,    1712,     535,    1029
X1-IZ0,    1712,     535,    1029,RXA-W1,    1939,     509,     123
RZ-TI6,    1604,     429,    1009,FX4L-2,    1626,     403,     978
FX4L-2,    1626,     403,     978,1ZF-PJ,    1616,     430,     921
1ZF-PJ,    1616,     430,     921,HFC-AQ,    1602,     514,     860
0-6VZ5,    1485,    -325,    1832,GB-6X5,    1445,    -442,    1939
GB-6X5,    1445,    -442,    1939,7EX-14,    1478,    -494,    1965
7EX-14,    1478,    -494,    1965,N7-KGJ,    1608,    -444,    1912
N7-KGJ,    1608,    -444,    1912,VD-8QY,    1668,    -326,    2015
VD-8QY,    1668,    -326,    2015,J-ZYSZ,    1764,    -236,    2016
J-ZYSZ,    1764,    -236,    2016,5C-RPA,    1826,    -219,    1985
5C-RPA,    1826,    -219,    1985,CR2-PQ,    1852,    -256,    1928
E-OGL4,   -1350,     913,   -2031,M-OEE8,   -1476,     798,   -2006
E-OGL4,   -1350,     913,   -2031,15W-GC,   -1318,    1066,   -2108
J-GAMP,   -1441,     890,   -1999,M-OEE8,   -1476,     798,   -2006
J-GAMP,   -1441,     890,   -1999,FY0W-N,   -1578,     773,   -1998
M-OEE8,   -1476,     798,   -2006,V0DF-2,   -1550,     830,   -2015
M-OEE8,   -1476,     798,   -2006,FY0W-N,   -1578,     773,   -1998
M-OEE8,   -1476,     798,   -2006,Taisy,   -1479,     925,   -1689
V0DF-2,   -1550,     830,   -2015,FY0W-N,   -1578,     773,   -1998
V0DF-2,   -1550,     830,   -2015,MJI3-8,   -1629,     797,   -1965
A-DDGY,   -1599,     995,   -2251,F-749O,   -1521,    1044,   -2281
F-RT6Q,   -1492,    1049,   -2225,B-S42H,   -1558,    1024,   -2213
F-RT6Q,   -1492,    1049,   -2225,F-749O,   -1521,    1044,   -2281
F-RT6Q,   -1492,    1049,   -2225,AW1-2I,   -1556,    1075,   -2326
F-RT6Q,   -1492,    1049,   -2225,N-FK87,   -1469,    1016,   -2233
B-S42H,   -1558,    1024,   -2213,F-749O,   -1521,    1044,   -2281
B-S42H,   -1558,    1024,   -2213,GKP-YT,   -1611,     949,   -2156
B-S42H,   -1558,    1024,   -2213,AW1-2I,   -1556,    1075,   -2326
B-S42H,   -1558,    1024,   -2213,S8-NSQ,   -1713,    1140,   -2210
NL6V-7,   -1490,     995,   -2393,F-749O,   -1521,    1044,   -2281
NL6V-7,   -1490,     995,   -2393,GKP-YT,   -1611,     949,   -2156
F-749O,   -1521,    1044,   -2281,AW1-2I,   -1556,    1075,   -2326
0-YMBJ,   -1712,    1082,   -2355,UMI-KK,   -1654,    1079,   -2376
0-YMBJ,   -1712,    1082,   -2355,KQK1-2,   -1862,    1049,   -2327
UMI-KK,   -1654,    1079,   -2376,AW1-2I,   -1556,    1075,   -2326
UMI-KK,   -1654,    1079,   -2376,DL1C-E,   -1745,     943,   -2443
UMI-KK,   -1654,    1079,   -2376,Y-W1Q3,   -1619,    1161,   -2471
15W-GC,   -1318,    1066,   -2108,C2X-M5,   -1247,    1031,   -2106
15W-GC,   -1318,    1066,   -2108,PNDN-V,   -1385,    1034,   -2203
N-FK87,   -1469,    1016,   -2233,PNDN-V,   -1385,    1034,   -2203
C2X-M5,   -1247,    1031,   -2106,MSHD-4,   -1170,    1022,   -2121
MSHD-4,   -1170,    1022,   -2121,H-W9TY,   -1203,    1014,   -2212
H-W9TY,   -1203,    1014,   -2212,D7-ZAC,   -1130,    1034,   -2207
PNDN-V,   -1385,    1034,   -2203,DBT-GB,   -1485,    1112,   -2210
D7-ZAC,   -1130,    1034,   -2207,SH1-6P,   -1060,    1087,   -2197
D7-ZAC,   -1130,    1034,   -2207,WH-JCA,    -840,     859,   -2303
SH1-6P,   -1060,    1087,   -2197,TRKN-L,    -959,    1014,   -2232
SH1-6P,   -1060,    1087,   -2197,O-0ERG,    -925,     971,   -2303
TRKN-L,    -959,    1014,   -2232,O-0ERG,    -925,     971,   -2303
O-0ERG,    -925,     971,   -2303,WH-JCA,    -840,     859,   -2303
WH-JCA,    -840,     859,   -2303,Q-CAB2,    -826,     949,   -2424
WH-JCA,    -840,     859,   -2303,W6VP-Y,    -735,     893,   -2320
Q-CAB2,    -826,     949,   -2424,3A1P-N,   -1176,    1221,   -2653
PBD-0G,   -1508,    1147,   -2100,9GI-FB,   -1420,    1121,   -2127
L-1HKR,   -1443,    1064,   -2079,9GI-FB,   -1420,    1121,   -2127
9GI-FB,   -1420,    1121,   -2127,DBT-GB,   -1485,    1112,   -2210
3G-LHB,   -1513,    1229,   -2340,DBT-GB,   -1485,    1112,   -2210
3G-LHB,   -1513,    1229,   -2340,U-W3WS,   -1582,    1312,   -2364
DL1C-E,   -1745,     943,   -2443,YLS8-J,   -1772,     799,   -2429
DL1C-E,   -1745,     943,   -2443,2ISU-Y,   -1784,     935,   -2417
YLS8-J,   -1772,     799,   -2429,X-CFN6,   -1832,     803,   -2492
YLS8-J,   -1772,     799,   -2429,OY-UZ1,   -1705,     817,   -2426
X-CFN6,   -1832,     803,   -2492,9SL-K9,   -1893,     798,   -2495
9SL-K9,   -1893,     798,   -2495,Y-PZHM,   -1898,     760,   -2557
S8-NSQ,   -1713,    1140,   -2210,GIH-ZG,   -1813,    1092,   -2176
GIH-ZG,   -1813,    1092,   -2176,V7-FB4,   -1854,    1220,   -2185
GIH-ZG,   -1813,    1092,   -2176,XD-TOV,   -1814,    1131,   -2141
GIH-ZG,   -1813,    1092,   -2176,L-VXTK,   -1766,    1087,   -2106
V7-FB4,   -1854,    1220,   -2185,XD-TOV,   -1814,    1131,   -2141
XD-TOV,   -1814,    1131,   -2141,K-6SNI,   -1767,    1167,   -2105
XD-TOV,   -1814,    1131,   -2141,L-VXTK,   -1766,    1087,   -2106
K-6SNI,   -1767,    1167,   -2105,L-VXTK,   -1766,    1087,   -2106
K-6SNI,   -1767,    1167,   -2105,W-UQA5,   -1763,    1176,   -2053
L-VXTK,   -1766,    1087,   -2106,C8VC-S,   -1798,     995,   -2087
W6VP-Y,    -735,     893,   -2320,IMK-K1,    -598,     902,   -2307
IMK-K1,    -598,     902,   -2307,NJ4X-S,    -630,     837,   -2419
NJ4X-S,    -630,     837,   -2419,F-G7BO,    -545,     733,   -2360
NJ4X-S,    -630,     837,   -2419,G9D-XW,    -733,    1265,   -3444
F-G7BO,    -545,     733,   -2360,2CG-5V,    -506,     778,   -2327
2CG-5V,    -506,     778,   -2327,QFF-O6,    -466,     734,   -2338
NIH-02,     301,     111,     661,N-DQ0D,     326,     211,     659
NIH-02,     301,     111,     661,M-MD3B,     182,      85,     691
NIH-02,     301,     111,     661,SL-YBS,     299,      66,     629
JPL-RA,      81,      61,     758,NK-7XO,     194,      25,     820
JPL-RA,      81,      61,     758,CRXA-Y,     116,     160,     866
NK-7XO,     194,      25,     820,E02-IK,     271,     140,     773
E02-IK,     271,     140,     773,M-MD3B,     182,      85,     691
E02-IK,     271,     140,     773,8YC-AN,     262,     278,     736
N-DQ0D,     326,     211,     659,P1T-LP,     426,     284,     666
N-DQ0D,     326,     211,     659,LXTC-S,     384,     178,     661
FVXK-D,     712,     373,     840,2X7Z-L,     664,     277,     893
FVXK-D,     712,     373,     840,P7UZ-T,     733,     364,     761
6EG7-R,     598,     256,     948,56D-TC,     637,     324,     920
6EG7-R,     598,     256,     948,2X7Z-L,     664,     277,     893
6EG7-R,     598,     256,     948,8DL-CP,     588,     313,     984
6EG7-R,     598,     256,     948,QQ3-YI,     613,      67,    1009
56D-TC,     637,     324,     920,2X7Z-L,     664,     277,     893
56D-TC,     637,     324,     920,8DL-CP,     588,     313,     984
56D-TC,     637,     324,     920,VKU-BG,     559,     407,     857
8DL-CP,     588,     313,     984,UMDQ-6,     550,     342,     983
504Z-V,     335,     124,    1045,F8K-WQ,     237,     101,     994
504Z-V,     335,     124,    1045,AB-FZE,     336,     148,    1059
504Z-V,     335,     124,    1045,NE-3GR,     294,      65,    1055
504Z-V,     335,     124,    1045,7-IDWY,     233,       7,    1188
504Z-V,     335,     124,    1045,QM-20X,     458,      80,    1090
F8K-WQ,     237,     101,     994,AB-FZE,     336,     148,    1059
F8K-WQ,     237,     101,     994,YUY-LM,     218,      86,     935
F8K-WQ,     237,     101,     994,NE-3GR,     294,      65,    1055
F8K-WQ,     237,     101,     994,CRXA-Y,     116,     160,     866
AB-FZE,     336,     148,    1059,N-6Z8B,     262,     213,    1020
N-6Z8B,     262,     213,    1020,1L-AED,     227,     337,     947
N-6Z8B,     262,     213,    1020,52V6-B,     214,     177,    1052
Y4-GQV,      93,     308,     977,AZF-GH,      76,     195,     948
Y4-GQV,      93,     308,     977,M-EKDF,      57,     316,    1087
